number_of_seats,length_mm,width_mm,height_mm,curb_weight_kg,maximum_torque_n_m,number_of_cylinders,valves_per_cylinder,turnover_of_maximum_torque_rpm,capacity_cm3,engine_hp,engine_hp_rpm,number_of_gears,injection_type_Injector,injection_type_Monoinjection,injection_type_Multi-point fuel injection,injection_type_carburetor,injection_type_direct injection,cylinder_layout_Opposed,cylinder_layout_Rotary-piston,cylinder_layout_V-type,cylinder_layout_W-type,cylinder_layout_inline,engine_type_Gas,engine_type_Gasoline,engine_type_Hybrid,boost_type_none,drive_wheels_Four wheel drive (4WD),drive_wheels_Front wheel drive,drive_wheels_Rear wheel drive,mixed_fuel_consumption_per_100_km_l
5,3825,1670,1440,860,100,4,2,4000,1323,73,5500,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,4.5
5,3825,1670,1440,850,100,4,2,4000,1323,73,5500,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,5.3
5,3825,1670,1470,910,119,4,4,5000,1498,100,6300,4,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,4.5
5,3825,1670,1470,910,119,4,4,5000,1498,100,6300,5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,6.1
5,4440,1670,1440,860,100,4,2,4000,1323,73,5500,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,4.5
5,4440,1670,1440,850,100,4,2,4000,1323,73,5500,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,5.3
5,4440,1680,1470,910,119,4,4,5000,1498,100,6300,4,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,4.5
5,4440,1680,1360,910,119,4,4,5000,1498,100,6300,5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,6.1
4,3825,1670,1440,860,100,4,2,4000,1323,73,5500,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,4.5
4,3825,1670,1440,850,100,4,2,4000,1323,73,5500,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,5.3
4,3825,1670,1470,910,119,4,4,5000,1498,100,6300,4,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,4.5
4,3825,1670,1470,910,119,4,4,5000,1498,100,6300,5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,6.1
5,4440,1670,1440,860,100,4,2,4000,1323,73,5500,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,4.5
5,4440,1670,1440,850,100,4,2,4000,1323,73,5500,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,5.3
5,4440,1680,1470,910,119,4,4,5000,1498,100,6300,4,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,4.5
5,4440,1680,1360,910,119,4,4,5000,1498,100,6300,5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,6.1
2,4643,1953,1125,1520,678,8,4,3750,5408,558,6500,6,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,14.7
5,4481,1749,1428,1320,220,6,4,4250,2544,177,6250,5,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,9.3
4,4610,1824,1356,1554,386,8,2,3500,4601,215,4400,5,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,11.0
4,4636,1824,1351,1545,407,8,4,4800,4601,305,5800,5,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,11.0
4,4610,1824,1351,1547,386,8,2,3500,4601,215,4400,5,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,11.0
5,5088,1847,1334,1610,292,6,2,2400,3797,142,3800,4,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,12.0
2,4732,1829,1323,1699,361,8,4,4300,3950,256,6100,5,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,12.0
2,4730,1829,1323,1712,388,8,4,4000,3950,284,6000,5,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,12.1
5,4272,1651,1379,1195,69,4,2,3400,1295,64,5600,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,7.7
5,4272,1651,1379,1260,162,4,2,2500,1995,83,4300,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10.0
4,4272,1651,1379,1115,115,4,2,3200,1481,74,5200,4,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,9.5
5,4322,1651,1379,1140,115,4,2,3200,1481,75,5200,5,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,9.6
5,4322,1651,1379,1140,114,4,2,3400,1481,80,5200,5,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,9.2
5,4322,1651,1379,1140,132,4,2,3800,1598,86,5200,5,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,8.5
5,4320,1650,1420,1115,132,4,2,3800,1598,87,5200,5,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,8.6
5,4318,1650,1420,1115,129,4,4,5000,1398,103,6000,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,8.5
5,4318,1650,1420,1135,114,4,2,3400,1481,82,5200,4,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,11.9
5,4318,1650,1420,1111,114,4,2,2900,1481,75,5200,5,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,8.2
5,4318,1650,1420,1115,123,4,2,3000,1598,77,5000,5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,8.2
5,4318,1650,1420,1135,120,4,2,8000,1905,70,4600,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.6
5,4320,1650,1420,1115,132,4,2,3800,1598,87,5200,5,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,8.6
5,4318,1650,1420,1115,129,4,4,5000,1398,103,6000,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,8.5
5,4318,1650,1420,1111,114,4,2,2900,1481,85,5000,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,8.2
5,4318,1650,1420,1115,125,4,2,3000,1598,81,5200,5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,8.0
5,4318,1650,1420,1135,120,4,2,8000,1905,70,4600,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.6
7,6114,2020,1525,2615,451,8,2,2700,5530,220,4200,3,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,24.0
5,4770,1885,1620,1460,158,4,2,1800,2432,65,3800,3,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,13.5
5,4770,1885,1620,1460,170,4,2,2200,2445,70,4000,3,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,9.0
5,4770,1885,1620,1460,170,4,2,2200,2445,75,4000,3,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,13.0
5,4770,1885,1620,1460,170,4,2,2200,2445,70,4000,3,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,9.0
5,4770,1885,1620,1460,170,4,2,2200,2445,75,4000,3,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,13.0
5,4770,1885,1620,1460,170,4,2,2200,2445,70,4000,3,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,9.0
5,4770,1885,1620,1460,170,4,2,2200,2445,75,4000,3,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,13.0
5,4810,1800,1620,1545,170,4,2,2200,2445,76,4000,3,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,11.0
5,4665,1695,1640,1460,127,4,2,2200,2111,52,3600,3,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,13.5
5,4665,1695,1640,1460,127,4,2,2200,2111,52,3600,3,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,13.5
5,4397,1789,1470,1341,138,4,4,4000,1498,109,6000,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,7.6
5,4397,1789,1470,1341,172,4,4,4200,1792,126,6200,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,7.6
5,4635,1789,1470,1355,162,4,4,4250,1792,126,6200,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,7.6
4,3745,1575,1330,750,79,3,2,3300,993,56,5700,3,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,4.0
4,3745,1575,1330,750,79,3,2,3300,993,56,5700,5,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,4.0
4,3795,1575,1390,826,100,4,2,3000,1298,70,5500,3,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,5.8
4,3795,1575,1390,826,100,4,2,3000,1298,70,5500,5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,5.8
5,3620,1630,1654,1075,132,4,4,3000,1590,95,5600,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,9.0
5,4503,1722,1648,1678,339,6,2,2800,4300,192,4400,4,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,13.7
5,4503,1722,1648,1678,339,6,2,2800,4300,192,4400,5,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,13.8
5,4503,1722,1648,1678,339,6,2,2800,4300,192,4400,4,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,13.7
5,5135,1690,1705,1510,190,4,2,2800,2237,105,4600,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,10.5
5,5040,1800,1730,1860,225,4,2,2600,2771,95,3600,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9.4
4,3588,1563,1533,920,72,4,2,3000,970,46,5000,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,4.5
4,3588,1563,1533,895,88,4,4,3000,1075,65,5700,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,4.5
5,3588,1563,1533,900,88,4,4,3000,1302,79,5400,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,4.5
5,4591,1699,1374,1138,136,4,2,3000,1817,88,5000,5,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,9.0
5,4591,1699,1374,1270,108,4,2,2500,1995,52,4500,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,9.0
5,4725,1770,1400,1350,185,4,4,4400,2164,125,5200,5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,10.0
5,4725,1770,1400,1450,264,6,4,4400,2959,180,5200,4,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,11.0
5,4725,1770,1400,1465,264,6,4,4400,2958,185,5200,4,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,11.0
5,4795,1770,1505,1390,185,4,4,4400,2164,126,5200,5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,10.0
5,4861,1794,1443,1454,295,6,2,3200,3791,175,4800,4,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,12.0
5,4861,1794,1443,1540,385,8,2,3600,4987,224,4400,4,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,13.0
5,4989,1794,1479,1617,385,8,2,3600,4987,224,4400,4,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,13.8
5,4861,1794,1448,1370,320,6,2,3200,3813,177,4800,5,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,11.0
5,4861,1794,1448,1370,304,6,2,3600,3791,200,5200,5,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,11.0
5,4861,1794,1448,1450,385,8,2,3600,5034,224,4400,5,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,13.0
5,4861,1794,1448,1400,400,8,2,3800,4987,248,4600,5,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,13.0
5,4903,1794,1478,1398,320,6,2,3200,3813,177,4800,5,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,11.5
5,4700,1745,1840,1985,260,4,2,2000,3059,114,3600,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,16.0
5,4270,1745,1835,1900,260,4,2,2000,3059,114,3600,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,11.0
5,4270,1745,1835,1795,260,6,4,3750,3165,177,5200,5,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,14.0
4,4790,1840,1400,1640,460,8,2,4000,5665,329,5600,6,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,9.8
5,4989,1794,1463,1520,295,6,2,3200,3791,175,4800,4,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,14.0
5,4989,1794,1463,1520,304,6,2,3600,3791,200,5200,4,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,12.0
9,5588,1956,1803,2121,330,8,2,2800,5735,255,4600,4,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,18.0
9,5588,1956,1880,2326,330,8,2,2800,5735,255,4600,4,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,18.0
9,5588,1956,1905,2453,330,8,2,2800,5735,255,4600,4,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,18.0
9,5588,1956,1854,2331,330,8,2,2800,5735,255,4600,4,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,18.0
9,5588,1956,1880,2326,430,8,2,1800,6473,195,3400,4,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,17.0
9,5588,1956,1803,2121,430,8,2,1800,6473,195,3400,4,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,16.0
9,5588,1956,1854,2331,430,8,2,1800,6475,195,3400,4,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,16.0
9,5588,1956,1905,2441,430,8,2,1800,6473,195,3400,4,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,17.0
9,5588,1956,1880,2326,410,8,2,3200,7440,290,4000,4,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,18.0
9,5588,1956,1905,2453,410,8,2,3200,7440,290,4000,4,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,18.0
5,4477,1707,1428,1300,188,4,4,4000,1998,136,5600,5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,10.0
5,4477,1707,1428,1285,188,4,4,4000,1998,136,5600,5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,10.0
5,4477,1707,1425,1359,200,4,4,4000,2198,141,5200,4,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,8.0
5,4477,1707,1428,1370,250,6,4,3600,2498,170,5800,5,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,8.0
5,4317,1742,1634,1460,203,4,4,4000,2198,147,5800,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,8.0
